# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
9.943169807597762588e-01,1.000000000000000000e+00,9.943169807597762588e-01,1.061251747923540600e+00,1.032142577034990127e+00,1.051416420297511811e+00,1.000000000000000000e+00,9.886662582272373045e-01
9.943155660533531393e-01,1.000000000000000000e+00,9.943155660533531393e-01,1.061262975259749997e+00,1.032146686381783418e+00,1.051423062044018586e+00,1.000000000000000000e+00,9.886634448960001098e-01
9.943141513566081668e-01,1.000000000000000000e+00,9.943141513566081668e-01,1.061274202561740987e+00,1.032150795656815889e+00,1.051429703676317384e+00,1.000000000000000000e+00,9.886606315880118734e-01
9.943127366695426739e-01,1.000000000000000000e+00,9.943127366695426739e-01,1.061285429829500027e+00,1.032154904860085098e+00,1.051436345194403987e+00,1.000000000000000000e+00,9.886578183032752598e-01
9.943113219921599910e-01,1.000000000000000000e+00,9.943113219921599910e-01,1.061296657063000470e+00,1.032159013991583274e+00,1.051442986598267293e+00,1.000000000000000000e+00,9.886550050417968194e-01
9.943099073244614505e-01,1.000000000000000000e+00,9.943099073244614505e-01,1.061307884262228551e+00,1.032163123051307752e+00,1.051449627887902638e+00,1.000000000000000000e+00,9.886521918035791057e-01
9.943084926664486067e-01,1.000000000000000000e+00,9.943084926664486067e-01,1.061319111427164952e+00,1.032167232039254090e+00,1.051456269063303139e+00,1.000000000000000000e+00,9.886493785886251162e-01
9.943070780181246793e-01,1.000000000000000000e+00,9.943070780181246793e-01,1.061330338557789688e+00,1.032171340955417183e+00,1.051462910124461247e+00,1.000000000000000000e+00,9.886465653969410683e-01
9.943056633794908894e-01,1.000000000000000000e+00,9.943056633794908894e-01,1.061341565654082997e+00,1.032175449799791700e+00,1.051469551071368747e+00,1.000000000000000000e+00,9.886437522285294044e-01
9.943042487505499016e-01,1.000000000000000000e+00,9.943042487505499016e-01,1.061352792716026450e+00,1.032179558572374090e+00,1.051476191904019641e+00,1.000000000000000000e+00,9.886409390833954536e-01
9.943028341313031593e-01,1.000000000000000000e+00,9.943028341313031593e-01,1.061364019743604725e+00,1.032183667273160355e+00,1.051482832622408603e+00,1.000000000000000000e+00,9.886381259615417694e-01
9.943014195217532158e-01,1.000000000000000000e+00,9.943014195217532158e-01,1.061375246736794509e+00,1.032187775902144278e+00,1.051489473226525861e+00,1.000000000000000000e+00,9.886353128629734588e-01
9.943000049219022918e-01,1.000000000000000000e+00,9.943000049219022918e-01,1.061386473695576482e+00,1.032191884459321640e+00,1.051496113716364311e+00,1.000000000000000000e+00,9.886324997876949627e-01
