# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
1.381035978612609405e+00,3.141592653594109663e+00,2.220479392436748967e+00,5.376168015827477831e+00,4.263537305024075685e+00,3.457032074650198350e+00,5.028536732006896770e+00,2.762071957225218810e+00
1.886904594615845809e+00,3.665191429210956642e+00,2.716846877171224861e+00,5.901205830445372058e+00,4.526056360306343507e+00,3.700380161197541540e+00,5.289619336835701624e+00,3.773809189231691619e+00
2.392773210616246260e+00,4.188790204769595960e+00,3.213214361904892513e+00,1.430583381903698381e-01,4.788575415715300210e+00,3.943728247570185363e+00,5.550701941635466596e+00,4.785546421232492520e+00
2.898641826722354153e+00,4.712388980386442938e+00,3.709581846742249667e+00,6.680961535383076466e-01,5.051094471309276912e+00,4.187076333818344764e+00,5.811784546464271450e+00,5.797283653444708307e+00
3.404510442881806043e+00,5.235987756003289917e+00,4.205949331633963340e+00,1.193133969251118032e+00,5.313613527059035668e+00,4.430424419918892909e+00,6.072867151293140253e+00,5.258355785840258534e-01
3.910379059034484683e+00,5.759586531561929235e+00,4.702316816518886000e+00,1.718171785270714125e+00,5.576132582935530380e+00,4.673772505840761760e+00,5.076444891331899356e-02,1.537572810889383135e+00
4.416247675298835773e+00,6.283185307178776213e+00,5.198684301516507844e+00,2.243209601713497037e+00,5.838651638996965154e+00,4.917120591644201788e+00,3.118470537421877964e-01,2.549310043418085314e+00
-1.361069015570806062e+00,5.235987756160369599e-01,-5.881335206228963663e-01,2.768247418521506020e+00,-1.820146119652299443e-01,-1.122716629887474005e+00,5.729296585709291456e-01,-2.722138031141612124e+00
-8.552003992597633220e-01,1.047197551174676278e+00,-9.176603557757478935e-02,3.293285235636007613e+00,8.050444437875278747e-02,-8.793685444102166127e-01,8.340122633706938959e-01,-1.710400798519526644e+00
-3.493317828451751872e-01,1.570796326791523256e+00,4.046014495682439538e-01,3.818323053173664938e+00,3.430235009076585406e-01,-6.360204590594961127e-01,1.095094868199562477e+00,-6.986635656903503744e-01
1.565368336230021917e-01,2.094395102408370235e+00,9.009689347686751226e-01,4.343360871076383134e+00,6.055425575924400228e-01,-3.926723738562173383e-01,1.356177473028367553e+00,3.130736672460043835e-01
6.624054501424829766e-01,2.617993878025217214e+00,1.397336420020408809e+00,4.868398689343898411e+00,8.680616144329649231e-01,-1.493242888025331228e-01,1.617260077857236134e+00,1.324810900284965953e+00
1.168274066653281373e+00,3.141592653583856531e+00,1.893703905262445808e+00,5.393436507918242029e+00,1.130580671400249981e+00,9.402379607055810773e-02,1.878342682656937601e+00,2.336548133306562747e+00
1.674142683275621213e+00,3.665191429200703510e+00,2.390071390617039881e+00,5.918474326915569073e+00,1.393099728552372518e+00,3.373718808252045842e-01,2.139425287485805960e+00,3.348285366551242426e+00
2.180011299949516257e+00,4.188790204817550489e+00,2.886438876023181166e+00,1.603268390983227931e-01,1.655618785860347275e+00,5.807199654304080472e-01,2.400507892314611258e+00,4.360022599899032514e+00
2.685879916616629615e+00,4.712388980376189807e+00,3.382806361422547869e+00,6.853646587673321022e-01,1.918137843295002698e+00,8.240680498570057688e-01,2.661590497114312726e+00,5.371759833233259229e+00
3.191748533393251819e+00,5.235987755993036785e+00,3.879173846931424752e+00,1.210402478859288422e+00,2.180656900914477614e+00,1.067416134163150954e+00,2.922673101943181528e+00,1.003117596069174056e-01
3.697617150165124045e+00,5.759586531551676103e+00,4.375541332436559294e+00,1.735440299257891894e+00,2.443175958660622094e+00,1.310764218292738370e+00,3.183755706742946057e+00,1.112048993150661857e+00
4.203485767098867676e+00,4.714451051768264733e-11,4.871908818100524563e+00,2.260478120137879188e+00,2.705695016620805582e+00,1.554112302325021844e+00,3.444838311600855185e+00,2.123786227018149120e+00
4.709354383973588298e+00,5.235987756057838283e-01,5.368276303708515051e+00,2.785515941266154982e+00,2.968214074678479530e+00,1.797460386155658396e+00,3.705920916400619713e+00,3.135523460767590365e+00
5.215223000897699634e+00,1.047197551164423146e+00,5.864643789364864190e+00,3.310553762759251839e+00,3.230733132891910664e+00,2.040808469834798800e+00,3.967003521200384242e+00,4.147260694615813037e+00
5.721091617929539019e+00,1.570796326781270125e+00,7.782596794835594523e-02,3.835591584675487553e+00,3.493252191290258324e+00,2.284156553391619049e+00,4.228086126029189984e+00,5.158997928679491807e+00
6.226960235073164540e+00,2.094395102456324764e+00,5.741934538242352559e-01,4.360629407014856795e+00,3.755771249873519402e+00,2.527504636830186335e+00,4.489168730887035608e+00,6.170735162966742848e+00
4.496435449136217954e-01,2.617993877956756421e+00,1.070560939576515658e+00,4.885667229544006673e+00,4.018290308525018339e+00,2.770852720031810268e+00,4.750251335657759810e+00,8.992870898272435909e-01
9.555121621016260391e-01,3.141592653573603400e+00,1.566928425496766586e+00,5.410705052554474648e+00,4.280809367390523867e+00,3.014200803142268903e+00,5.011333940486627725e+00,1.911024324203252078e+00
1.461380779397480900e+00,3.665191429248658039e+00,2.063295911523866266e+00,5.935742875988164968e+00,4.543328426440987222e+00,3.257548886130499532e+00,5.272416545344473349e+00,2.922761558794961800e+00
1.967249396632020364e+00,4.188790204807297357e+00,2.559663397491661385e+00,1.775953924902200498e-01,4.805847485588774504e+00,3.500896968914974483e+00,5.533499150144302270e+00,3.934498793264040728e+00
2.473118013916327129e+00,4.712388980365936675e+00,3.056030883508215723e+00,7.026332165369844063e-01,5.068366544892469960e+00,3.744245051548196201e+00,5.794581754943939345e+00,4.946236027832654258e+00
2.978986631310005961e+00,5.235987755982783654e+00,3.552398369634133246e+00,1.227671041006427544e+00,5.330885604380854126e+00,3.987593134060988032e+00,6.055664359772808147e+00,5.957973262620011923e+00
3.484855248753069290e+00,5.759586531599630632e+00,4.048765855808424519e+00,1.752708865840588714e+00,5.593404664024943962e+00,4.230941216422348106e+00,3.356165742209071823e-02,6.865251903265523481e-01
-2.292461440929881800e+00,3.689137884066440165e-11,-1.738051965142288768e+00,2.277746691039578941e+00,-4.272615833547886433e-01,-1.808896008543173561e+00,2.946442622508960163e-01,-4.584922881859763599e+00
-1.786592823440164235e+00,5.235987755955306966e-01,-1.241684478920324519e+00,2.802784516544929883e+00,-1.647425234284067841e-01,-1.565547926507659726e+00,5.557268670506607666e-01,-3.573185646880328470e+00
-1.280724205899034018e+00,1.047197551154170014e+00,-7.453169926469559448e-01,3.327822342414960666e+00,9.777653665366359270e-02,-1.322199844621523512e+00,8.168094718504255169e-01,-2.561448411798068037e+00
-7.748555881898225861e-01,1.570796326829224654e+00,-2.489495062054908336e-01,3.852860168766329974e+00,3.602955969497517730e-01,-1.078851762826423144e+00,1.077892076708270919e+00,-1.549711176379645172e+00
-2.689869704896912239e-01,2.094395102446071633e+00,2.474179802258626992e-01,4.377897995423897903e+00,6.228146573722882495e-01,-8.355036812119472911e-01,1.338974681537139499e+00,-5.379739409793824478e-01
2.368816471494992193e-01,2.617993877946503289e+00,7.437854665983065772e-01,4.902935822329697046e+00,8.853337178922889850e-01,-5.921555998009704336e-01,1.600057286307800419e+00,4.737632942989984386e-01
7.427502650107872251e-01,3.141592653621557929e+00,1.240152953190824636e+00,5.427973649774880727e+00,1.147852778655331196e+00,-3.488075184560308073e-01,1.861139891165709548e+00,1.485500530021574450e+00
1.248618882867307267e+00,3.665191429238404908e+00,1.736520439779590586e+00,5.953011477526480633e+00,1.410371839544930728e+00,-1.054594372875037323e-01,2.122222495994514624e+00,2.497237765734614534e+00
1.754487500718808768e+00,4.188790204797044225e+00,2.232887926364337972e+00,1.948639984046449669e-01,1.672890900560955352e+00,1.378886437044923308e-01,2.383305100794342657e+00,3.508975001437617536e+00
2.260356118617907306e+00,4.712388980355683543e+00,2.729255412994667118e+00,7.199018268272503462e-01,1.935409961732756257e+00,3.812367245432247143e-01,2.644387705594044125e+00,4.520712237235814612e+00
