# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
3.388509525917344334e+00,2.617993877954170046e+00,2.954250706931633275e+00,5.774738957696090580e+00,4.452739495334856912e+00,5.288988300265057951e+00,4.307682325360122633e+00,4.938337446551024357e-01
3.894376787826629993e+00,3.141592653571017024e+00,3.450616837588277974e+00,1.657975178798665183e-02,4.715252949386034231e+00,5.532342955954458574e+00,4.568764930189308515e+00,1.505568268473673754e+00
4.400244049837823468e+00,3.665191429246071664e+00,3.946982968345828624e+00,5.416058535748007330e-01,4.977766403722951871e+00,5.775697611315157687e+00,4.829847535047472107e+00,2.517302792496060704e+00
4.906111311779604023e+00,4.188790204804710982e+00,4.443349099034959337e+00,1.066631955701577539e+00,5.240279858257922641e+00,6.019052266263530626e+00,5.090930139847680280e+00,3.529037316379621814e+00
5.411978573769147260e+00,4.712388980363350299e+00,4.939715229772884797e+00,1.591658058285496224e+00,5.502793313049531676e+00,6.262406920858168746e+00,5.352012744647762332e+00,4.540771840358708289e+00
5.917845835914619101e+00,5.235987756038404939e+00,5.436081360663690631e+00,2.116684161442854872e+00,5.765306768155922690e+00,2.225762679695115764e-01,5.613095349505988985e+00,5.552506364649651971e+00
1.405277908154101141e-01,5.759586531597044257e+00,5.932447491492434111e+00,2.641710264940455133e+00,6.027820223460493843e+00,4.659309218523173257e-01,5.874177954306134986e+00,2.810555816308202282e-01
6.463950529977029458e-01,3.430500328249763697e-11,1.456283152425051908e-01,3.166736368953434244e+00,7.148371871223357932e-03,7.092855754064452123e-01,-1.479247480443286467e-01,1.292790105995405892e+00
1.152262315164984674e+00,5.235987755929443210e-01,6.419944461561286619e-01,3.691762473364879504e+00,2.696618276888219645e-01,9.526402285734367759e-01,1.131578567558171322e-01,2.304524630329969348e+00
1.658129577438118174e+00,1.047197551209791300e+00,1.138360577176620092e+00,4.216788578291596146e+00,5.321752837921025492e-01,1.195994881415758826e+00,3.742404615850034588e-01,3.316259154876236348e+00
2.163996839756737067e+00,1.570796326826638278e+00,1.634726708242597581e+00,4.741814683675257491e+00,7.946887401518978322e-01,1.439349533902216649e+00,6.353230664141893413e-01,4.327993679513474135e+00
2.669864102060604871e+00,2.094395102385277596e+00,2.131092839292806573e+00,5.266840789457669203e+00,1.057202196739105426e+00,1.682704186001679147e+00,8.964056712142716155e-01,5.339728204121209743e+00
3.175731364413897584e+00,2.617993877943916914e+00,2.627458970394465521e+00,5.791866895696917261e+00,1.319715653582765658e+00,1.926058837749286878e+00,1.157488276014417616e+00,6.827742164820893578e-02
3.681598626925285167e+00,3.141592653618971553e+00,3.123825101652194292e+00,3.370769533022155429e-02,1.582229110741275813e+00,2.169413489195315403e+00,1.418570880872643825e+00,1.080011946670984102e+00
4.187465889425862287e+00,3.665191429235818532e+00,3.620191232900130007e+00,5.587338025417620813e-01,1.844742568127136551e+00,2.412768140258363392e+00,1.679653485701829929e+00,2.091746471672138341e+00
4.693333151913594570e+00,4.188790204794457850e+00,4.116557364135212005e+00,1.083759910151959716e+00,2.107256025740346761e+00,2.656122790936401135e+00,1.940736090501975930e+00,3.103480996647602908e+00
5.199200414503252432e+00,4.712388980411304829e+00,4.612923495471211943e+00,1.608786018277619689e+00,2.369769483639305285e+00,2.899477441285803536e+00,2.201818695331098308e+00,4.115215521826918632e+00
5.705067677140434945e+00,5.235987756028151807e+00,5.109289626855751720e+00,2.133812126860291869e+00,2.632282941794782616e+00,3.142832091281405837e+00,2.462901300160220686e+00,5.126950047101283658e+00
6.210934939764526597e+00,5.759586531586791125e+00,5.605655758227192642e+00,2.658838235841399111e+00,2.894796400177484408e+00,3.386186740891884206e+00,2.723983904960430635e+00,6.138684572349466961e+00
4.336168952547811983e-01,6.283185307145430443e+00,6.102021889644383634e+00,3.183864345279786789e+00,3.157309858816832016e+00,3.629541390146669322e+00,2.985066509760512687e+00,8.672337905095623967e-01
9.394841580846309270e-01,5.235987756408988503e-01,3.152027140409972006e-01,3.708890455291756538e+00,3.419823317770970927e+00,3.872896039101874965e+00,3.246149114618738896e+00,1.878968316169261854e+00
1.445351420845342183e+00,1.047197551199538168e+00,8.115688455490497333e-01,4.233916565644104679e+00,3.682336776923294419e+00,4.116250687644964046e+00,3.507231719418884897e+00,2.890702841690684366e+00
1.951218683710017388e+00,1.570796326816385147e+00,1.307934977161083090e+00,4.758942676511972891e+00,3.944850236361369777e+00,4.359605335861475695e+00,3.768314324248007274e+00,3.902437367420034775e+00
2.457085946561729628e+00,2.094395102375024464e+00,1.804301108760146377e+00,5.283968787778444920e+00,4.207363696026733990e+00,4.602959983692951340e+00,4.029396929048153275e+00,4.914171893123459256e+00
2.962953209515248432e+00,2.617993877991871443e+00,2.300667240460001040e+00,5.808994899560330438e+00,4.469877155977788341e+00,4.846314631195763667e+00,4.290479533877339158e+00,5.925906419030496863e+00
3.468820472518338249e+00,3.141592653608718422e+00,2.797033372211455315e+00,5.083570461971653742e-02,4.732390616185365495e+00,5.089669278346844017e+00,4.551562138706525040e+00,6.544556378570902666e-01
3.974687735562865143e+00,3.665191429225565400e+00,3.293399504002323397e+00,5.758618173157774578e-01,4.994904076649461899e+00,5.333023925138071775e+00,4.812644743535711811e+00,1.666190163946144054e+00
4.480554998594820759e+00,4.188790204784204718e+00,3.789765635780613096e+00,1.100887930410868520e+00,5.257417537341043001e+00,5.576378571544472251e+00,5.073727348335729914e+00,2.677924690010055286e+00
4.986422261734299255e+00,4.712388980401051697e+00,4.286131767668456050e+00,1.625914044021023130e+00,5.519930998318123727e+00,5.819733217628132671e+00,5.334809953164979746e+00,3.689659216289012278e+00
