# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']info horaria con inicio10/30/202200:00
9.732793872178583383e-01,1.000000000000000000e+00,9.732793872178583383e-01,1.232202968443652402e+00,1.088704616151369597e+00,1.143217958769324749e+00,1.000000000000000000e+00,9.472727655831698623e-01
9.732784121615152273e-01,1.000000000000000000e+00,9.732784121615152273e-01,1.232211047986653485e+00,1.088707038792210868e+00,1.143221916957192663e+00,1.000000000000000000e+00,9.472708675796402966e-01
9.732774371452697082e-01,1.000000000000000000e+00,9.732774371452697082e-01,1.232219127209551957e+00,1.088709461315992666e+00,1.143225874956948163e+00,1.000000000000000000e+00,9.472689696560644412e-01
9.732764621691237794e-01,1.000000000000000000e+00,9.732764621691237794e-01,1.232227206112332718e+00,1.088711883722712992e+00,1.143229832768588805e+00,1.000000000000000000e+00,9.472670718124458489e-01
9.732754872330789953e-01,1.000000000000000000e+00,9.732754872330789953e-01,1.232235284694978450e+00,1.088714306012369626e+00,1.143233790392109928e+00,1.000000000000000000e+00,9.472651740487872951e-01
9.732745123371360219e-01,1.000000000000000000e+00,9.732745123371360219e-01,1.232243362957483601e+00,1.088716728184963900e+00,1.143237747827513306e+00,1.000000000000000000e+00,9.472632763650898902e-01
9.732735374812964135e-01,1.000000000000000000e+00,9.732735374812964135e-01,1.232251440899831740e+00,1.088719150240493372e+00,1.143241705074794945e+00,1.000000000000000000e+00,9.472613787613565206e-01
9.732725626655617246e-01,1.000000000000000000e+00,9.732725626655617246e-01,1.232259518522007324e+00,1.088721572178956265e+00,1.143245662133951512e+00,1.000000000000000000e+00,9.472594812375897400e-01
9.732715878899332873e-01,1.000000000000000000e+00,9.732715878899332873e-01,1.232267595823998363e+00,1.088723994000351913e+00,1.143249619004981232e+00,1.000000000000000000e+00,9.472575837937921017e-01
9.732706131544126560e-01,1.000000000000000000e+00,9.732706131544126560e-01,1.232275672805793754e+00,1.088726415704679873e+00,1.143253575687883439e+00,1.000000000000000000e+00,9.472556864299663815e-01
9.732696384590008298e-01,1.000000000000000000e+00,9.732696384590008298e-01,1.232283749467378842e+00,1.088728837291938367e+00,1.143257532182655023e+00,1.000000000000000000e+00,9.472537891461141335e-01
9.732686638036999183e-01,1.000000000000000000e+00,9.732686638036999183e-01,1.232291825808738972e+00,1.088731258762125842e+00,1.143261488489293098e+00,1.000000000000000000e+00,9.472518919422394656e-01
9.732676891885100323e-01,1.000000000000000000e+00,9.732676891885100323e-01,1.232299901829864597e+00,1.088733680115242297e+00,1.143265444607796777e+00,1.000000000000000000e+00,9.472499948183421559e-01
9.732667146134343916e-01,1.000000000000000000e+00,9.732667146134343916e-01,1.232307977530733289e+00,1.088736101351283958e+00,1.143269400538160063e+00,1.000000000000000000e+00,9.472480977744283104e-01
9.732657400784726631e-01,1.000000000000000000e+00,9.732657400784726631e-01,1.232316052911345716e+00,1.088738522470253489e+00,1.143273356280386954e+00,1.000000000000000000e+00,9.472462008104971520e-01
9.732647655836274003e-01,1.000000000000000000e+00,9.732647655836274003e-01,1.232324127971678784e+00,1.088740943472147116e+00,1.143277311834470789e+00,1.000000000000000000e+00,9.472443039265532327e-01
9.732637911288997135e-01,1.000000000000000000e+00,9.732637911288997135e-01,1.232332202711716507e+00,1.088743364356962617e+00,1.143281267200407791e+00,1.000000000000000000e+00,9.472424071225985509e-01
