# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
9.843872518005233330e-01,1.000000000000000000e+00,9.843872518005233330e-01,1.141023941056441116e+00,1.059941524357651543e+00,1.096411967872311655e+00,1.000000000000000000e+00,9.690182615073869021e-01
9.843859614420231718e-01,1.000000000000000000e+00,9.843859614420231718e-01,1.141034423425816291e+00,1.059945004890927578e+00,1.096417612853577417e+00,1.000000000000000000e+00,9.690157210841363611e-01
9.843846711076847944e-01,1.000000000000000000e+00,9.843846711076847944e-01,1.141044905626680483e+00,1.059948485325703738e+00,1.096423257678752927e+00,1.000000000000000000e+00,9.690131807117847718e-01
9.843833807975103101e-01,1.000000000000000000e+00,9.843833807975103101e-01,1.141055387659017706e+00,1.059951965661978468e+00,1.096428902347835077e+00,1.000000000000000000e+00,9.690106403903362420e-01
9.843820905115019393e-01,1.000000000000000000e+00,9.843820905115019393e-01,1.141065869522806420e+00,1.059955445899747550e+00,1.096434546860816983e+00,1.000000000000000000e+00,9.690081001197947685e-01
9.843808002496609033e-01,1.000000000000000000e+00,9.843808002496609033e-01,1.141076351218036411e+00,1.059958926039010541e+00,1.096440191217698201e+00,1.000000000000000000e+00,9.690055599001627940e-01
9.843795100119894226e-01,1.000000000000000000e+00,9.843795100119894226e-01,1.141086832744685919e+00,1.059962406079763220e+00,1.096445835418471848e+00,1.000000000000000000e+00,9.690030197314444260e-01
9.843782197984893845e-01,1.000000000000000000e+00,9.843782197984893845e-01,1.141097314102735627e+00,1.059965886022002257e+00,1.096451479463132150e+00,1.000000000000000000e+00,9.690004796136431064e-01
9.843769296091624543e-01,1.000000000000000000e+00,9.843769296091624543e-01,1.141107795292170213e+00,1.059969365865725432e+00,1.096457123351676444e+00,1.000000000000000000e+00,9.689979395467619439e-01
9.843756394440109636e-01,1.000000000000000000e+00,9.843756394440109636e-01,1.141118276312973245e+00,1.059972845610930525e+00,1.096462767084100287e+00,1.000000000000000000e+00,9.689953995308054902e-01
9.843743493030364666e-01,1.000000000000000000e+00,9.843743493030364666e-01,1.141128757165123631e+00,1.059976325257613539e+00,1.096468410660397463e+00,1.000000000000000000e+00,9.689928595657764099e-01
9.843730591862404067e-01,1.000000000000000000e+00,9.843730591862404067e-01,1.141139237848606713e+00,1.059979804805772696e+00,1.096474054080564864e+00,1.000000000000000000e+00,9.689903196516775896e-01
9.843717690936254483e-01,1.000000000000000000e+00,9.843717690936254483e-01,1.141149718363405174e+00,1.059983284255405112e+00,1.096479697344598270e+00,1.000000000000000000e+00,9.689877797885138033e-01
9.843704790251924797e-01,1.000000000000000000e+00,9.843704790251924797e-01,1.141160198709498363e+00,1.059986763606507010e+00,1.096485340452491020e+00,1.000000000000000000e+00,9.689852399762869384e-01
9.843691889809443873e-01,1.000000000000000000e+00,9.843691889809443873e-01,1.141170678886872736e+00,1.059990242859076837e+00,1.096490983404241781e+00,1.000000000000000000e+00,9.689827002150022128e-01
9.843678989608825036e-01,1.000000000000000000e+00,9.843678989608825036e-01,1.141181158895505865e+00,1.059993722013110595e+00,1.096496626199842339e+00,1.000000000000000000e+00,9.689801605046621802e-01
9.843666089650086048e-01,1.000000000000000000e+00,9.843666089650086048e-01,1.141191638735382874e+00,1.059997201068605843e+00,1.096502268839289806e+00,1.000000000000000000e+00,9.689776208452701711e-01
9.843653189933252445e-01,1.000000000000000000e+00,9.843653189933252445e-01,1.141202118406488220e+00,1.060000680025561026e+00,1.096507911322581519e+00,1.000000000000000000e+00,9.689750812368309596e-01
