# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']info horaria con inicio19/10/202200:00
9.735559478831049551e-01,1.000000000000000000e+00,9.735559478831049551e-01,1.229911814459298425e+00,1.088016764820797899e+00,1.142094252011065514e+00,1.000000000000000000e+00,9.478111836585709771e-01
9.735549615746778018e-01,1.000000000000000000e+00,9.735549615746778018e-01,1.229919983740209943e+00,1.088019220425604727e+00,1.142098263156909210e+00,1.000000000000000000e+00,9.478092632066723588e-01
9.735539753059544443e-01,1.000000000000000000e+00,9.735539753059544443e-01,1.229928152704783173e+00,1.088021675913685593e+00,1.142102274115278870e+00,1.000000000000000000e+00,9.478073428340270112e-01
9.735529890769377692e-01,1.000000000000000000e+00,9.735529890769377692e-01,1.229936321353003681e+00,1.088024131285039608e+00,1.142106284886171830e+00,1.000000000000000000e+00,9.478054225406401523e-01
9.735520028876288867e-01,1.000000000000000000e+00,9.735520028876288867e-01,1.229944489684851039e+00,1.088026586539662999e+00,1.142110295469581649e+00,1.000000000000000000e+00,9.478035023265137804e-01
9.735510167380276858e-01,1.000000000000000000e+00,9.735510167380276858e-01,1.229952657700323693e+00,1.088029041677558428e+00,1.142114305865512547e+00,1.000000000000000000e+00,9.478015821916474515e-01
9.735500306281376082e-01,1.000000000000000000e+00,9.735500306281376082e-01,1.229960825399399882e+00,1.088031496698721901e+00,1.142118316073957862e+00,1.000000000000000000e+00,9.477996621360477159e-01
9.735490445579593199e-01,1.000000000000000000e+00,9.735490445579593199e-01,1.229968992782067616e+00,1.088033951603152749e+00,1.142122326094916263e+00,1.000000000000000000e+00,9.477977421597154617e-01
9.735480585274940424e-01,1.000000000000000000e+00,9.735480585274940424e-01,1.229977159848313573e+00,1.088036406390849864e+00,1.142126335928385084e+00,1.000000000000000000e+00,9.477958222626530205e-01
9.735470725367428857e-01,1.000000000000000000e+00,9.735470725367428857e-01,1.229985326598128426e+00,1.088038861061813245e+00,1.142130345574364325e+00,1.000000000000000000e+00,9.477939024448621685e-01
9.735460865857080703e-01,1.000000000000000000e+00,9.735460865857080703e-01,1.229993493031489304e+00,1.088041315616038895e+00,1.142134355032846882e+00,1.000000000000000000e+00,9.477919827063470137e-01
9.735451006743901514e-01,1.000000000000000000e+00,9.735451006743901514e-01,1.230001659148394655e+00,1.088043770053529258e+00,1.142138364303836751e+00,1.000000000000000000e+00,9.477900630471084442e-01
9.735441148027905722e-01,1.000000000000000000e+00,9.735441148027905722e-01,1.230009824948825381e+00,1.088046224374281223e+00,1.142142373387328158e+00,1.000000000000000000e+00,9.477881434671491245e-01
9.735431289709119973e-01,1.000000000000000000e+00,9.735431289709119973e-01,1.230017990432762165e+00,1.088048678578291906e+00,1.142146382283316663e+00,1.000000000000000000e+00,9.477862239664738286e-01
9.735421431787538715e-01,1.000000000000000000e+00,9.735421431787538715e-01,1.230026155600202786e+00,1.088051132665563525e+00,1.142150390991804709e+00,1.000000000000000000e+00,9.477843045450813353e-01
9.735411574263197476e-01,1.000000000000000000e+00,9.735411574263197476e-01,1.230034320451124819e+00,1.088053586636091863e+00,1.142154399512786522e+00,1.000000000000000000e+00,9.477823852029783058e-01
9.735401717136095145e-01,1.000000000000000000e+00,9.735401717136095145e-01,1.230042484985518936e+00,1.088056040489877363e+00,1.142158407846260770e+00,1.000000000000000000e+00,9.477804659401642962e-01
9.735391860406242825e-01,1.000000000000000000e+00,9.735391860406242825e-01,1.230050649203373592e+00,1.088058494226919359e+00,1.142162415992226787e+00,1.000000000000000000e+00,9.477785467566413047e-01
9.735382004073671602e-01,1.000000000000000000e+00,9.735382004073671602e-01,1.230058813104669913e+00,1.088060947847214743e+00,1.142166423950679688e+00,1.000000000000000000e+00,9.477766276524149935e-01
9.735372148138382586e-01,1.000000000000000000e+00,9.735372148138382586e-01,1.230066976689398794e+00,1.088063401350763737e+00,1.142170431721619028e+00,1.000000000000000000e+00,9.477747086274854738e-01
9.735362292600387990e-01,1.000000000000000000e+00,9.735362292600387990e-01,1.230075139957546027e+00,1.088065854737565008e+00,1.142174439305041700e+00,1.000000000000000000e+00,9.477727896818548547e-01
9.735352437459711128e-01,1.000000000000000000e+00,9.735352437459711128e-01,1.230083302909095844e+00,1.088068308007616780e+00,1.142178446700945038e+00,1.000000000000000000e+00,9.477708708155273554e-01
9.735342582716356441e-01,1.000000000000000000e+00,9.735342582716356441e-01,1.230091465544039142e+00,1.088070761160918609e+00,1.142182453909328377e+00,1.000000000000000000e+00,9.477689520285037528e-01
9.735332728370347244e-01,1.000000000000000000e+00,9.735332728370347244e-01,1.230099627862358824e+00,1.088073214197468497e+00,1.142186460930187941e+00,1.000000000000000000e+00,9.477670333207882658e-01
9.735322874421690198e-01,1.000000000000000000e+00,9.735322874421690198e-01,1.230107789864044010e+00,1.088075667117266221e+00,1.142190467763522621e+00,1.000000000000000000e+00,9.477651146923820047e-01
9.735313020870404177e-01,1.000000000000000000e+00,9.735313020870404177e-01,1.230115951549077158e+00,1.088078119920309117e+00,1.142194474409327976e+00,1.000000000000000000e+00,9.477631961432883001e-01
9.735303167716498063e-01,1.000000000000000000e+00,9.735303167716498063e-01,1.230124112917451606e+00,1.088080572606597851e+00,1.142198480867605115e+00,1.000000000000000000e+00,9.477612776735088174e-01
9.735293314959995170e-01,1.000000000000000000e+00,9.735293314959995170e-01,1.230132273969146484e+00,1.088083025176129537e+00,1.142202487138348044e+00,1.000000000000000000e+00,9.477593592830476643e-01
9.735283462600902160e-01,1.000000000000000000e+00,9.735283462600902160e-01,1.230140434704150465e+00,1.088085477628902842e+00,1.142206493221555652e+00,1.000000000000000000e+00,9.477574409719060622e-01
9.735273610639227915e-01,1.000000000000000000e+00,9.735273610639227915e-01,1.230148595122456223e+00,1.088087929964918876e+00,1.142210499117228384e+00,1.000000000000000000e+00,9.477555227400854543e-01
9.735263759074996859e-01,1.000000000000000000e+00,9.735263759074996859e-01,1.230156755224043996e+00,1.088090382184174532e+00,1.142214504825361132e+00,1.000000000000000000e+00,9.477536045875903925e-01
9.735253907908223425e-01,1.000000000000000000e+00,9.735253907908223425e-01,1.230164915008900905e+00,1.088092834286668920e+00,1.142218510345951898e+00,1.000000000000000000e+00,9.477516865144233194e-01
9.735244057138915386e-01,1.000000000000000000e+00,9.735244057138915386e-01,1.230173074477013850e+00,1.088095286272400486e+00,1.142222515678998018e+00,1.000000000000000000e+00,9.477497685205856781e-01
9.735234206767082732e-01,1.000000000000000000e+00,9.735234206767082732e-01,1.230181233628372617e+00,1.088097738141369231e+00,1.142226520824499048e+00,1.000000000000000000e+00,9.477478506060791341e-01
9.735224356792752110e-01,1.000000000000000000e+00,9.735224356792752110e-01,1.230189392462961440e+00,1.088100189893573155e+00,1.142230525782452322e+00,1.000000000000000000e+00,9.477459327709085724e-01
