# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
1.902502061302406844e+00,1.570796326875246507e+00,7.807746497697785060e-01,6.227750414301809201e-01,1.887241998710649682e+00,6.448844557550542644e-02,-4.345392265961480760e-01,3.805004122604813688e+00
2.408370901148753518e+00,2.094395102375678164e+00,1.277142358156324597e+00,1.147814391521414734e+00,2.149761703791465806e+00,3.078359249502218842e-01,-1.734566218300583884e-01,4.816741802297507036e+00
2.914239741037537357e+00,2.617993877876109821e+00,1.773510066583261491e+00,1.672853741923240989e+00,2.412281409002574151e+00,5.511834042020640201e-01,8.762598293628531820e-02,5.828479482075074714e+00
3.420108581207177423e+00,3.141592653609372121e+00,2.269877775291099908e+00,2.197893092869993126e+00,2.674801114461144991e+00,7.945308834522829544e-01,3.487085878185363086e-01,5.570318552347686136e-01
3.925977421306901860e+00,3.665191429226219100e+00,2.766245483929004934e+00,2.722932444010897512e+00,2.937320819991786180e+00,1.037878362525499698e+00,6.097911926428327689e-01,1.568769535434217488e+00
4.431846261341023663e+00,4.188790204726650757e+00,3.262613192503328818e+00,3.247971795346188628e+00,3.199840525594618512e+00,1.281225841425907008e+00,8.708737974090485778e-01,2.580507215502461094e+00
4.937715101647357940e+00,4.712388980459913057e+00,3.758980901345809755e+00,3.773011147225862061e+00,3.462360231444641556e+00,1.524573320316324088e+00,1.131956402291427466e+00,3.592244896115129649e+00
5.443583941892413236e+00,5.235987756076760036e+00,4.255348610131077791e+00,4.298050499300156702e+00,3.724879937366974758e+00,1.767920799038139590e+00,1.393039007115596917e+00,4.603982576605240240e+00
5.949452782063481493e+00,5.759586531577191693e+00,4.751716318840314202e+00,4.823089851568543196e+00,3.987399643361355217e+00,2.011268277578915686e+00,1.654121611881812726e+00,5.615720256947376754e+00
1.721363152188858381e-01,1.445243924536043778e-11,-1.035101279466084101e+00,5.348129204264866488e+00,4.249919349544700964e+00,-4.028569551119946190e+00,-4.367981090473602279e+00,3.442726304377716762e-01
6.780051556006237989e-01,5.235987756312994179e-01,-5.387335705461778756e-01,5.873168557271931434e+00,4.512439055858420645e+00,-3.785222072757852718e+00,-4.106898485649305819e+00,1.356010311201247598e+00
1.183873995916499666e+00,1.047197551131731075e+00,-4.236586169010614356e-02,1.150226032934700271e-01,4.774958762244169819e+00,-3.541874594568652057e+00,-3.845815880882962112e+00,2.367747991832999332e+00
1.689742836509159352e+00,1.570796326864993375e+00,4.540018474407394589e-01,6.400619570394194824e-01,5.037478468877335303e+00,-3.298527116385085112e+00,-3.584733276000712010e+00,3.379485673018318703e+00
