# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']info horaria con inicio07/01/202200:00
2.491162859961311149e+00,3.665191429295845182e+00,5.042058114873714914e+00,6.417377743361845077e-01,1.896707006716588761e+00,6.387093507201708764e-01,1.661244664478927824e+00,4.982325719922622298e+00
2.997031831873463226e+00,4.188790204796276839e+00,5.538425955322668237e+00,1.166777980661085401e+00,2.159227069537456689e+00,8.820565104071849127e-01,1.922327269245017289e+00,5.994063663746926451e+00
3.502900803941821462e+00,4.712388980413123818e+00,6.034793795925812887e+00,1.691818187378183680e+00,2.421747132531311575e+00,1.125403670047933735e+00,2.183409874069059953e+00,7.226163007040566910e-01
4.008769776061145151e+00,5.235987756029970797e+00,2.479763294043824118e-01,2.216858394370030183e+00,2.684267195639430170e+00,1.368750829595899665e+00,2.444492478893357301e+00,1.734354244942704071e+00
4.514638748103081412e+00,5.759586531530402453e+00,7.443441699831208069e-01,2.741898601520452061e+00,2.946787258803726495e+00,1.612097988980821128e+00,2.705575083659573110e+00,2.746092189026576591e+00
5.020507720305027455e+00,6.283185307147249432e+00,1.240712010721867209e+00,3.266938809062779114e+00,3.209307322140866336e+00,1.855445148323427329e+00,2.966657688483870459e+00,3.757830133430468678e+00
5.526376692667239965e+00,5.235987757009255006e-01,1.737079851620897841e+00,3.791979016997249374e+00,3.471827385650969156e+00,2.098792307623859266e+00,3.227740293366121449e+00,4.769568078154893698e+00
6.032245664839198440e+00,1.047197551201357157e+00,2.233447692329656675e+00,4.317019224973334346e+00,3.734347449158771148e+00,2.342139466706863349e+00,3.488822898132337702e+00,5.781306022498810648e+00
2.549293299958979020e-01,1.570796326818204136e+00,2.729815533204774880e+00,4.842059433341541208e+00,3.996867512839527237e+00,2.585486625751765022e+00,3.749905502956507597e+00,5.098586599917958040e-01
7.607983023673936529e-01,2.094395102435051115e+00,3.226183374111057489e+00,5.367099641984932390e+00,4.259387576634769523e+00,2.828833784687916797e+00,4.010988107780677936e+00,1.521596604734787306e+00
1.266667274673430654e+00,2.617993877935482772e+00,3.722551214955911902e+00,5.892139850786572097e+00,4.521907640486030111e+00,3.072180943473122650e+00,4.272070712546893745e+00,2.533334549346861309e+00
1.772536247135660048e+00,3.141592653552329750e+00,4.218919055954943431e+00,1.339947528007048305e-01,4.784427704510226143e+00,3.315528102212115691e+00,4.533153317371064084e+00,3.545072494271320096e+00
2.278405219753828703e+00,3.665191429285592051e+00,4.715286897107914044e+00,6.590349623862472583e-01,5.046947768707228832e+00,3.558875260904775573e+00,4.794235922253314186e+00,4.556810439507657406e+00
2.784274192193928243e+00,4.188790204786023708e+00,5.211654738088862260e+00,1.184075172013322685e+00,5.309467832901895612e+00,3.802222419392235597e+00,5.055318527019530883e+00,5.568548384387856487e+00
3.290143164781838436e+00,4.712388980402870686e+00,5.708022579211540659e+00,1.709115382032194930e+00,5.571987897269357504e+00,4.045569577825246732e+00,5.316401131843827343e+00,2.971010223840906406e-01
3.796012137529743313e+00,5.235987756136132987e+00,6.204390420494235059e+00,2.234155592442848004e+00,5.834507961809608290e+00,4.288916736216004111e+00,5.577483736726206232e+00,1.308838967879900395e+00
