# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
1.022249425653004362e+00,1.000000000000000000e+00,1.022249425653004362e+00,8.502351640825763779e-01,9.416755377362209245e-01,9.048155213418840326e-01,1.000000000000000000e+00,1.044993888247897296e+00
1.022248251331420610e+00,1.000000000000000000e+00,1.022248251331420610e+00,8.502434665717338858e-01,9.416797731581886266e-01,9.048224408152338860e-01,1.000000000000000000e+00,1.044991487350147352e+00
1.022247076977594205e+00,1.000000000000000000e+00,1.022247076977594205e+00,8.502517693489934913e-01,9.416840086562499046e-01,9.048293604039895355e-01,1.000000000000000000e+00,1.044989086389235489e+00
1.022245902591526923e+00,1.000000000000000000e+00,1.022245902591526923e+00,8.502600724143397626e-01,9.416882442303924350e-01,9.048362801081304418e-01,1.000000000000000000e+00,1.044986685365165480e+00
1.022244728173220096e+00,1.000000000000000000e+00,1.022244728173220096e+00,8.502683757677679255e-01,9.416924798806094454e-01,9.048431999276461690e-01,1.000000000000000000e+00,1.044984284277940656e+00
1.022243553722676612e+00,1.000000000000000000e+00,1.022243553722676612e+00,8.502766794092641023e-01,9.416967156068897227e-01,9.048501198625180653e-01,1.000000000000000000e+00,1.044981883127566791e+00
1.022242379239896914e+00,1.000000000000000000e+00,1.022242379239896914e+00,8.502849833388241851e-01,9.417009514092268274e-01,9.048570399127354724e-01,1.000000000000000000e+00,1.044979481914045216e+00
1.022241204724883890e+00,1.000000000000000000e+00,1.022241204724883890e+00,8.502932875564331860e-01,9.417051872876085472e-01,9.048639600782791836e-01,1.000000000000000000e+00,1.044977080637381928e+00
1.022240030177638870e+00,1.000000000000000000e+00,1.022240030177638870e+00,8.503015920620863310e-01,9.417094232420283317e-01,9.048708803591380967e-01,1.000000000000000000e+00,1.044974679297580034e+00
1.022238855598164298e+00,1.000000000000000000e+00,1.022238855598164298e+00,8.503098968557678550e-01,9.417136592724736355e-01,9.048778007552921165e-01,1.000000000000000000e+00,1.044972277894644641e+00
1.022237680986460839e+00,1.000000000000000000e+00,1.022237680986460839e+00,8.503182019374735390e-01,9.417178953789382412e-01,9.048847212667308071e-01,1.000000000000000000e+00,1.044969876428577304e+00
1.022236506342530715e+00,1.000000000000000000e+00,1.022236506342530715e+00,8.503265073071917257e-01,9.417221315614118238e-01,9.048916418934371819e-01,1.000000000000000000e+00,1.044967474899382909e+00
1.022235331666375924e+00,1.000000000000000000e+00,1.022235331666375924e+00,8.503348129649116460e-01,9.417263678198843913e-01,9.048985626353953649e-01,1.000000000000000000e+00,1.044965073307065673e+00
