# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
1.518146486224013048e+00,3.665191429243023435e+00,5.215043142854081992e+00,4.012184595622691141e+00,4.369318110291995905e-01,1.091972231405208715e+00,3.201294783406984479e+00,3.036292972448026095e+00
2.024015955215649587e+00,4.188790204801662753e+00,5.711411480563249654e+00,4.537227726595140176e+00,6.994530751579876027e-01,1.335318396626767434e+00,3.462377388206431483e+00,4.048031910431299174e+00
2.529885424220835954e+00,4.712388980360302071e+00,6.207779818286990547e+00,5.062270857630320364e+00,9.619743393122410779e-01,1.578664561830617652e+00,3.723459993005878932e+00,5.059770848441671909e+00
3.035754893350270489e+00,5.235987756035356711e+00,4.209628489533709939e-01,5.587313988845013846e+00,1.224495603550353362e+00,1.822010727069065306e+00,3.984542597863343527e+00,6.071509786700540978e+00
3.541624362376455171e+00,5.759586531593996028e+00,9.173311866970941253e-01,6.112357120005616373e+00,1.487016867755522442e+00,2.065356892231416275e+00,4.245625202662790088e+00,8.000634175733241094e-01
4.047493831474390014e+00,3.125677494608680718e-11,1.413699524513583938e+00,3.542149441075341798e-01,1.749538132015245884e+00,2.308703057405173453e+00,4.506707807491341811e+00,1.811802355769193795e+00
4.553363300523848523e+00,5.235987755898960927e-01,1.910067862280580897e+00,8.792580753937659921e-01,2.012059396271438150e+00,2.552049222528197436e+00,4.767790412290661806e+00,2.823541293868110813e+00
5.059232769642768801e+00,1.047197551206743071e+00,2.406436200117047619e+00,1.404301206800623980e+00,2.274580660582049774e+00,2.795395387660475794e+00,5.028873017119213529e+00,3.835280232105951370e+00
5.565102238773448562e+00,1.570796326823590050e+00,2.902804537965266718e+00,1.929344338270393422e+00,2.537101924918223617e+00,3.038741552773165822e+00,5.289955621947637354e+00,4.847019170367310892e+00
6.070971707915376214e+00,2.094395102440437029e+00,3.399172875824733708e+00,2.454387469802554733e+00,2.799623189279702107e+00,3.282087717866013943e+00,5.551038226776189077e+00,5.858758108651166197e+00
2.936558697748345992e-01,2.617993877940868686e+00,3.895541213582326634e+00,2.979430601280933288e+00,3.062144453608399264e+00,3.525433882882977876e+00,5.812120831546532251e+00,5.873117395496691984e-01
7.995253389961920476e-01,3.141592653615923325e+00,4.391909551520212673e+00,3.504473732996812529e+00,3.324665718049956364e+00,3.768780047963611324e+00,6.073203436404059907e+00,1.599050677992384095e+00
1.305394808172744447e+00,3.665191429232770304e+00,4.888277889414304411e+00,4.029516864716969238e+00,3.587186982487763132e+00,4.012126212997406682e+00,5.110073405296144955e-02,2.610789616345488895e+00
1.811264277304484693e+00,4.188790204791409622e+00,5.384646227264592966e+00,4.554559996441385650e+00,3.849708246921813348e+00,4.255472377984369281e+00,3.121833388524084540e-01,3.622528554608969387e+00
2.317133746502118896e+00,4.712388980408256600e+00,5.881014565178750431e+00,5.079603128286851899e+00,4.112229511410501637e+00,4.498818542976803947e+00,5.732659436808331677e-01,4.634267493004237792e+00
2.823003215713018932e+00,5.235987756025103579e+00,9.419759592760357236e-02,5.604646260194638074e+00,4.374750775924465707e+00,4.742164707951455505e+00,8.343485485093840026e-01,5.646006431426037864e+00
3.328872684879357280e+00,5.759586531583742897e+00,5.905659338124884528e-01,6.129689392106904222e+00,4.637272040434785580e+00,4.985510872879411082e+00,1.095431153308767946e+00,3.745600625791283278e-01
-2.448443153066355737e+00,2.100364326906856149e-11,1.086934271763893234e+00,3.715472169602182517e-01,-1.383392002180047431e+00,-1.054328269364895876e+00,1.356513758137319225e+00,-4.896886306132711475e+00
-1.942573683822649500e+00,5.235987756378506219e-01,1.583302609724130283e+00,8.965903490560340749e-01,-1.120870737589717558e+00,-8.109821044511338339e-01,1.617596362965679768e+00,-3.885147367645298999e+00
-1.436704214622114284e+00,1.047197551196489940e+00,2.079670947643213363e+00,1.421633481155661460e+00,-8.583494730033625064e-01,-5.676359395823413756e-01,1.878678967765190722e+00,-2.873408429244228568e+00
-9.308347453536689464e-01,1.570796326813336918e+00,2.576039285629189379e+00,1.946676613376267406e+00,-5.958282083623978043e-01,-3.242897747060219382e-01,2.139761572593678274e+00,-1.861669490707337893e+00
-4.249652761318284400e-01,2.094395102371976236e+00,3.072407623568553348e+00,2.471719745601291152e+00,-3.333069437251025002e-01,-8.094360987840863719e-02,2.400844177392998713e+00,-8.499305522636568799e-01
8.090419315944058498e-02,2.617993877988823215e+00,3.568775961577361322e+00,2.996762877946762327e+00,-7.078567903346082157e-02,1.624025549585160211e-01,2.661926782221549992e+00,1.618083863188811700e-01
5.867736624624364516e-01,3.141592653605670193e+00,4.065144299597888811e+00,3.521806010354963323e+00,1.917355856836696071e-01,4.057487197759097053e-01,2.923009387049973817e+00,1.173547324924872903e+00
1.092643131776649179e+00,3.665191429222517172e+00,4.561512637629632216e+00,4.046849142825375445e+00,4.542568504260308115e-01,6.490948845735218242e-01,3.184091991878525096e+00,2.185286263553298358e+00
1.598512601044249415e+00,4.188790204781156490e+00,5.057880975614763130e+00,4.571892275300164954e+00,7.167781151647062421e-01,8.924410493224396168e-01,3.445174596677909040e+00,3.197025202088498830e+00
2.104382070383555181e+00,4.712388980398003469e+00,5.554249313672617205e+00,5.096935407895600179e+00,9.792993799578322278e-01,1.135787214082847107e+00,3.706257201506396814e+00,4.208764140767110362e+00
2.610251539730261250e+00,5.235987756014850447e+00,6.050617651735836766e+00,5.621978540553470793e+00,1.241820644776303606e+00,1.379133378819544120e+00,3.967339806334884145e+00,5.220503079460522500e+00
3.116121009034158007e+00,5.759586531573489765e+00,2.638006825786867182e-01,6.147021673215419924e+00,1.504341909590944271e+00,1.622479543511499811e+00,4.228422411134332037e+00,6.232242018068316014e+00
3.621990478403913194e+00,1.075051159205031581e-11,7.601690206649651671e-01,3.888794988186541346e-01,1.766863174460151065e+00,1.865825708208983968e+00,4.489505015962755863e+00,9.607956496282401559e-01
4.127859947786903128e+00,5.235987756275974903e-01,1.256537358765486445e+00,9.139226316636133163e-01,2.029384439354558367e+00,2.109171872888742527e+00,4.750587620791306698e+00,1.972534588394220023e+00
4.633729417125300287e+00,1.047197551186236808e+00,1.752905696822423920e+00,1.438965764512873058e+00,2.291905704245249531e+00,2.352518037521863281e+00,5.011670225590690642e+00,2.984273527071014342e+00
5.139598886531197230e+00,1.570796326803083787e+00,2.249274034945852208e+00,1.964008897482584004e+00,2.554426969190299879e+00,2.595864202162367462e+00,5.272752830419241477e+00,3.996012465882808229e+00
5.645468355946896999e+00,2.094395102419930765e+00,2.745642373078066356e+00,2.489052030515036762e+00,2.816948234160855602e+00,2.839210366781408368e+00,5.533835435247603129e+00,5.007751404714207766e+00
6.151337825321424368e+00,2.617993877978570083e+00,3.242010711172147452e+00,3.014095163551118617e+00,3.079469499127362120e+00,3.082556531357571128e+00,5.794918040047113195e+00,6.019490343463262505e+00
3.740219875801793492e-01,3.141592653595417062e+00,3.738379049327004822e+00,3.539138296707996290e+00,3.341990764148404569e+00,3.325902695937254627e+00,6.056000644875600969e+00,7.480439751603586984e-01
8.798914570321221262e-01,3.665191429212264040e+00,4.234747387496470949e+00,4.064181429927323563e+00,3.604512029194809397e+00,3.569248860499424580e+00,3.389794252443856237e-02,1.759782914064244252e+00
1.385760926439077778e+00,4.188790204770903358e+00,4.731115725621965140e+00,4.589224563150498426e+00,3.867033294237277818e+00,3.812595025014789307e+00,2.949805473238864550e-01,2.771521852878155556e+00
1.891630395911873208e+00,4.712388980387750337e+00,5.227484063811276727e+00,5.114267696494435356e+00,4.129554559334267516e+00,4.055941189535720248e+00,5.560631521523102805e-01,3.783260791823746416e+00
2.397499865397882957e+00,5.235987756004597315e+00,5.723852402014809826e+00,5.639310829900400890e+00,4.392075824456414423e+00,4.299287354038956899e+00,8.171457569808620036e-01,4.794999730795765913e+00
2.903369334895456788e+00,5.759586531621444294e+00,6.220220740229905232e+00,6.164353963368773393e+00,4.654597089603906390e+00,4.542633518522662506e+00,1.078228361809348890e+00,5.806738669790913576e+00
-2.873946502833330197e+00,4.973799150320701301e-13,4.334037712186439295e-01,4.062117896616089796e-01,-1.366066952432019033e+00,-1.497205624221910059e+00,1.339310966608733056e+00,-5.747893005666660393e+00
-2.368077033312892432e+00,5.235987756173443586e-01,9.297721094566047118e-01,9.312549232544911071e-01,-1.103545687233982608e+00,-1.253859459777381113e+00,1.600393571437220608e+00,-4.736154066625784864e+00
-1.862207563837454005e+00,1.047197551175983676e+00,1.426140447650573462e+00,1.456298056851148992e+00,-8.410244220399126780e-01,-1.010513295379632970e+00,1.861476176236731561e+00,-3.724415127674908010e+00
-1.356338094237728775e+00,1.570796326851038316e+00,1.922508785966813738e+00,1.981341190626958904e+00,-5.785031567621192750e-01,-7.671671309470667888e-01,2.122558781094196156e+00,-2.712676188475457550e+00
-8.504686247393108411e-01,2.094395102409677634e+00,2.418877124183770988e+00,2.506384324348186254e+00,-3.159818915174685827e-01,-5.238209665884092647e-01,2.383641385893643161e+00,-1.700937249478621682e+00
-3.445991552313752981e-01,2.617993877968316951e+00,2.915245462409222110e+00,3.031427458131741748e+00,-5.346062624750454184e-02,-2.804748022512909000e-01,2.644723990693027105e+00,-6.891983104627505963e-01
1.612703143460611777e-01,3.141592653585163930e+00,3.411613800704181187e+00,3.556470592035567257e+00,2.090606390767454359e-01,-3.712863790469993208e-02,2.905806595521578384e+00,3.225406286921223553e-01
6.671397839935059304e-01,3.665191429260218570e+00,3.907982139069148708e+00,4.081513726060162384e+00,4.715819044555317752e-01,2.062175264516217799e-01,3.166889200379042535e+00,1.334279567987011861e+00
1.173009253477235614e+00,4.188790204760650226e+00,4.404350477270394748e+00,4.606556859971791873e+00,7.341031697719880844e-01,4.495636907008188632e-01,3.427971805149449658e+00,2.346018506954471228e+00
1.678878723089048952e+00,4.712388980377497205e+00,4.900718815599731215e+00,5.131599994062243653e+00,9.966244351720098260e-01,6.929098549887949821e-01,3.689054409977937432e+00,3.357757446178097904e+00
2.184748192714433657e+00,5.235987755994344184e+00,5.397087153943646243e+00,5.656643128214967398e+00,1.259145700597322559e+00,9.362560192593134545e-01,3.950137014806361702e+00,4.369496385428867313e+00
2.690617662346909800e+00,5.759586531611191162e+00,5.893455492292630105e+00,6.181686262429566092e+00,1.521666966047728442e+00,1.179602183506093915e+00,4.211219619634912981e+00,5.381235324693819599e+00
3.196487131934872217e+00,6.283185307169830480e+00,1.066385234185220909e-01,4.235440894687458879e-01,1.784188231494375776e+00,1.422948347706384009e+00,4.472302224434232976e+00,1.097889566901582015e-01
3.702356601592193819e+00,5.235987756070912269e-01,6.030068617933670438e-01,9.485872238075678808e-01,2.046709496995209321e+00,1.666294511916112331e+00,4.733384829262783811e+00,1.121527896004801406e+00
4.208226071261046641e+00,1.047197551223938206e+00,1.099375200179734335e+00,1.473630358208612101e+00,2.309230762521313984e+00,1.909640676106367341e+00,4.994467434091271585e+00,2.133266835342507051e+00
4.714095540943332274e+00,1.570796326840785184e+00,1.595743538580558507e+00,1.998673492671741769e+00,2.571752028072622043e+00,2.152986840279119907e+00,5.255550038919759359e+00,3.145005774707078317e+00
5.219965010574745712e+00,2.094395102399424502e+00,2.092111876928472114e+00,2.523716627138732349e+00,2.834273293620021672e+00,2.396333004399176847e+00,5.516632643719143303e+00,4.156744713969905192e+00
5.725834480221365652e+00,2.617993877958063820e+00,2.588480215293614606e+00,3.048759761667525936e+00,3.096794559192486584e+00,2.639679168503645812e+00,5.777715248518654256e+00,5.168483653263145072e+00
6.231703949994271241e+00,3.141592653633118459e+00,3.084848553784043546e+00,3.573802896375291027e+00,3.359315824848601029e+00,2.883025332645022587e+00,6.038797853376118852e+00,6.180222592808956250e+00
4.543881124801556481e-01,3.665191429191757777e+00,3.581216892166006360e+00,4.098846031028294590e+00,3.621837090471499376e+00,3.126371496706453090e+00,1.669515099597962404e-02,9.087762249603112963e-01
9.602575821612076012e-01,4.188790204750397095e+00,4.077585230565581753e+00,4.623889165743445773e+00,3.884358356119638422e+00,3.369717660752497235e+00,2.777777557953635679e-01,1.920515164322415202e+00
1.466127051911727541e+00,4.712388980367244073e+00,4.573953569034632238e+00,5.148932300578691112e+00,4.146879621821991435e+00,3.613063824808070201e+00,5.388603606239144028e-01,2.932254103823455083e+00
1.971996521726127938e+00,5.235987756042298713e+00,5.070321907564522945e+00,5.673975435534524436e+00,4.409400887578806660e+00,3.856409988867336214e+00,7.999429654813789980e-01,3.943993043452255876e+00
2.477865991443243487e+00,5.759586531600938031e+00,5.566690246001179787e+00,6.199018570435542941e+00,4.671922153302385361e+00,4.099756152856831370e+00,1.061025570280826891e+00,4.955731982886486975e+00
2.983735461165645475e+00,6.283185307159577349e+00,6.063058584440080168e+00,4.408763982189523034e-01,4.934443419051121715e+00,4.343102316820732334e+00,1.322108175080273895e+00,5.967470922331290950e+00
-2.793580376163363965e+00,5.235987756550457561e-01,2.762416158275705080e-01,9.659195333607082379e-01,-1.086220622296174776e+00,-1.696736826356050720e+00,1.583190779937738490e+00,-5.587160752326727930e+00
-2.287710906412237399e+00,1.047197551213685074e+00,7.726099542982354240e-01,1.490962668447488815e+00,-8.236993564972003856e-01,-1.453390662425103175e+00,1.844273384737249222e+00,-4.575421812824474799e+00
-1.781841436655576594e+00,1.570796326772324392e+00,1.268978292771395955e+00,2.016005803596462975e+00,-5.611780906729549878e-01,-1.210044498519610379e+00,2.105355989536632944e+00,-3.563682873311153188e+00
-1.275971966827302406e+00,2.094395102389171370e+00,1.765346631317177728e+00,2.541048938865571927e+00,-2.986568247944669796e-01,-9.666983346024652368e-01,2.366438594365120718e+00,-2.551943933654604812e+00
-7.701024969856262725e-01,2.617993878006018349e+00,2.261714969877384629e+00,3.066092074196594464e+00,-3.613555889084589523e-02,-7.233521707027672498e-01,2.627521199193608492e+00,-1.540204993971252545e+00
-2.642330271366439831e-01,3.141592653622865328e+00,2.758083308442859316e+00,3.591135209589521260e+00,2.263857070379046710e-01,-4.800060068266082114e-01,2.888603804022095822e+00,-5.284660542732879662e-01
2.416364426675275956e-01,3.665191429181504645e+00,3.254451646964546363e+00,4.116178344986130000e+00,4.889069729626747685e-01,-2.366598429969927475e-01,3.149686408821479766e+00,4.832728853350551912e-01
7.475059125433042295e-01,4.188790204798351624e+00,3.750819985558845548e+00,4.641221480502823127e+00,7.514282389416668817e-01,6.686320844292173438e-03,3.410769013649967540e+00,1.495011825086608459e+00
1.253375382426379803e+00,4.712388980415198603e+00,4.247188324158412520e+00,5.166264616081386762e+00,1.013949504945774738e+00,2.500324846620478048e-01,3.671851618478455315e+00,2.506750764852759605e+00
1.759244852324878927e+00,5.235987756032045581e+00,4.743556662775436195e+00,5.691307751721802255e+00,1.276470770974990510e+00,4.933786484644095416e-01,3.932934223306942645e+00,3.518489704649757854e+00
