# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']info horaria con inicio12/01/202200:00
9.725500096649383197e-01,1.000000000000000000e+00,9.725500096649383197e-01,1.238250137448312804e+00,1.090511977429548640e+00,1.146171765669639964e+00,1.000000000000000000e+00,9.458535212992715824e-01
9.725490654785738931e-01,1.000000000000000000e+00,9.725490654785738931e-01,1.238257969926156665e+00,1.090514310777324303e+00,1.146175580260390792e+00,1.000000000000000000e+00,9.458516847632474356e-01
9.725481213333442287e-01,1.000000000000000000e+00,9.725481213333442287e-01,1.238265802073977406e+00,1.090516644007189617e+00,1.146179394661384299e+00,1.000000000000000000e+00,9.458498483090171938e-01
9.725471772292507699e-01,1.000000000000000000e+00,9.725471772292507699e-01,1.238273633891754821e+00,1.090518977119141031e+00,1.146183208872614268e+00,1.000000000000000000e+00,9.458480119365837435e-01
9.725462331662937387e-01,1.000000000000000000e+00,9.725462331662937387e-01,1.238281465379483137e+00,1.090521310113180098e+00,1.146187022894081808e+00,1.000000000000000000e+00,9.458461756459469738e-01
9.725452891444752446e-01,1.000000000000000000e+00,9.725452891444752446e-01,1.238289296537150808e+00,1.090523642989305708e+00,1.146190836725786033e+00,1.000000000000000000e+00,9.458443394371109925e-01
9.725443451637967307e-01,1.000000000000000000e+00,9.725443451637967307e-01,1.238297127364736516e+00,1.090525975747514753e+00,1.146194650367720502e+00,1.000000000000000000e+00,9.458425033100782420e-01
9.725434012242586412e-01,1.000000000000000000e+00,9.725434012242586412e-01,1.238304957862236932e+00,1.090528308387808343e+00,1.146198463819887436e+00,1.000000000000000000e+00,9.458406672648492775e-01
9.725424573258634187e-01,1.000000000000000000e+00,9.725424573258634187e-01,1.238312788029633849e+00,1.090530640910184257e+00,1.146202277082282173e+00,1.000000000000000000e+00,9.458388313014288729e-01
9.725415134686126173e-01,1.000000000000000000e+00,9.725415134686126173e-01,1.238320617866912166e+00,1.090532973314640497e+00,1.146206090154902268e+00,1.000000000000000000e+00,9.458369954198195817e-01
9.725405696525060151e-01,1.000000000000000000e+00,9.725405696525060151e-01,1.238328447374066110e+00,1.090535305601178395e+00,1.146209903037748168e+00,1.000000000000000000e+00,9.458351596200208489e-01
9.725396258775462766e-01,1.000000000000000000e+00,9.725396258775462766e-01,1.238336276551078141e+00,1.090537637769795065e+00,1.146213715730816096e+00,1.000000000000000000e+00,9.458333239020376704e-01
9.725386821437348450e-01,1.000000000000000000e+00,9.725386821437348450e-01,1.238344105397934269e+00,1.090539969820489397e+00,1.146217528234102945e+00,1.000000000000000000e+00,9.458314882658724887e-01
