# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
9.916792977982513690e-01,1.000000000000000000e+00,9.916792977982513690e-01,1.082257222359503723e+00,1.039729114036807012e+00,1.063681707351243011e+00,1.000000000000000000e+00,9.834278296816328924e-01
9.916794138726616747e-01,1.000000000000000000e+00,9.916794138726616747e-01,1.082256294869253788e+00,1.039728783468556239e+00,1.063681172740630565e+00,1.000000000000000000e+00,9.834280598988257571e-01
9.916795299471666825e-01,1.000000000000000000e+00,9.916795299471666825e-01,1.082255367378519129e+00,1.039728452899749911e+00,1.063680638129137490e+00,1.000000000000000000e+00,9.834282901162334500e-01
9.916796460217650599e-01,1.000000000000000000e+00,9.916796460217650599e-01,1.082254439887301301e+00,1.039728122330388915e+00,1.063680103516763786e+00,1.000000000000000000e+00,9.834285203338531955e-01
9.916797620964575843e-01,1.000000000000000000e+00,9.916797620964575843e-01,1.082253512395601858e+00,1.039727791760473252e+00,1.063679568903510786e+00,1.000000000000000000e+00,9.834287505516866590e-01
9.916798781712448108e-01,1.000000000000000000e+00,9.916798781712448108e-01,1.082252584903415915e+00,1.039727461190001367e+00,1.063679034289375380e+00,1.000000000000000000e+00,9.834289807697349506e-01
9.916799942461257400e-01,1.000000000000000000e+00,9.916799942461257400e-01,1.082251657410751022e+00,1.039727130618976148e+00,1.063678499674362232e+00,1.000000000000000000e+00,9.834292109879959609e-01
9.916801103211011492e-01,1.000000000000000000e+00,9.916801103211011492e-01,1.082250729917599186e+00,1.039726800047394706e+00,1.063677965058466679e+00,1.000000000000000000e+00,9.834294412064713553e-01
9.916802263961701502e-01,1.000000000000000000e+00,9.916802263961701502e-01,1.082249802423967511e+00,1.039726469475259707e+00,1.063677430441692717e+00,1.000000000000000000e+00,9.834296714251592464e-01
9.916803424713332982e-01,1.000000000000000000e+00,9.916803424713332982e-01,1.082248874929852445e+00,1.039726138902569152e+00,1.063676895824037905e+00,1.000000000000000000e+00,9.834299016440608554e-01
9.916804585465900379e-01,1.000000000000000000e+00,9.916804585465900379e-01,1.082247947435254432e+00,1.039725808329323931e+00,1.063676361205502907e+00,1.000000000000000000e+00,9.834301318631750721e-01
9.916805746219414797e-01,1.000000000000000000e+00,9.916805746219414797e-01,1.082247019940174360e+00,1.039725477755524263e+00,1.063675826586088835e+00,1.000000000000000000e+00,9.834303620825040060e-01
9.916806906973869573e-01,1.000000000000000000e+00,9.916806906973869573e-01,1.082246092444607788e+00,1.039725147181168374e+00,1.063675291965792136e+00,1.000000000000000000e+00,9.834305923020464357e-01
9.916808067729261378e-01,1.000000000000000000e+00,9.916808067729261378e-01,1.082245164948562266e+00,1.039724816606259150e+00,1.063674757344617250e+00,1.000000000000000000e+00,9.834308225218016952e-01
9.916809228485599093e-01,1.000000000000000000e+00,9.916809228485599093e-01,1.082244237452030244e+00,1.039724486030793482e+00,1.063674222722560403e+00,1.000000000000000000e+00,9.834310527417714498e-01
9.916810389242868284e-01,1.000000000000000000e+00,9.916810389242868284e-01,1.082243309955019051e+00,1.039724155454774479e+00,1.063673688099625370e+00,1.000000000000000000e+00,9.834312829619529239e-01
9.916811550001087827e-01,1.000000000000000000e+00,9.916811550001087827e-01,1.082242382457521579e+00,1.039723824878199476e+00,1.063673153475808153e+00,1.000000000000000000e+00,9.834315131823497813e-01
9.916812710760244398e-01,1.000000000000000000e+00,9.916812710760244398e-01,1.082241454959542937e+00,1.039723494301070028e+00,1.063672618851112084e+00,1.000000000000000000e+00,9.834317434029594684e-01
9.916813871520339108e-01,1.000000000000000000e+00,9.916813871520339108e-01,1.082240527461080681e+00,1.039723163723385468e+00,1.063672084225534942e+00,1.000000000000000000e+00,9.834319736237822074e-01
9.916815032281374176e-01,1.000000000000000000e+00,9.916815032281374176e-01,1.082239599962136589e+00,1.039722833145146685e+00,1.063671549599078281e+00,1.000000000000000000e+00,9.834322038448183312e-01
9.916816193043348493e-01,1.000000000000000000e+00,9.916816193043348493e-01,1.082238672462711548e+00,1.039722502566353235e+00,1.063671014971742546e+00,1.000000000000000000e+00,9.834324340660677288e-01
9.916817353806268720e-01,1.000000000000000000e+00,9.916817353806268720e-01,1.082237744962800008e+00,1.039722171987004007e+00,1.063670480343524849e+00,1.000000000000000000e+00,9.834326642875316216e-01
9.916818514570124865e-01,1.000000000000000000e+00,9.916818514570124865e-01,1.082236817462408629e+00,1.039721841407100777e+00,1.063669945714428300e+00,1.000000000000000000e+00,9.834328945092082330e-01
9.916819675334922479e-01,1.000000000000000000e+00,9.916819675334922479e-01,1.082235889961531417e+00,1.039721510826641770e+00,1.063669411084450012e+00,1.000000000000000000e+00,9.834331247310983404e-01
9.916820836100662673e-01,1.000000000000000000e+00,9.916820836100662673e-01,1.082234962460173477e+00,1.039721180245628540e+00,1.063668876453592871e+00,1.000000000000000000e+00,9.834333549532024987e-01
9.916821996867342115e-01,1.000000000000000000e+00,9.916821996867342115e-01,1.082234034958331925e+00,1.039720849664060198e+00,1.063668341821854879e+00,1.000000000000000000e+00,9.834335851755198199e-01
9.916823157634958585e-01,1.000000000000000000e+00,9.916823157634958585e-01,1.082233107456008314e+00,1.039720519081937411e+00,1.063667807189237147e+00,1.000000000000000000e+00,9.834338153980498598e-01
9.916824318403519856e-01,1.000000000000000000e+00,9.916824318403519856e-01,1.082232179953201090e+00,1.039720188499259290e+00,1.063667272555739007e+00,1.000000000000000000e+00,9.834340456207943948e-01
9.916825479173019264e-01,1.000000000000000000e+00,9.916825479173019264e-01,1.082231252449912695e+00,1.039719857916026946e+00,1.063666737921361571e+00,1.000000000000000000e+00,9.834342758437518706e-01
9.916826639943453481e-01,1.000000000000000000e+00,9.916826639943453481e-01,1.082230324946141797e+00,1.039719527332239934e+00,1.063666203286103729e+00,1.000000000000000000e+00,9.834345060669216210e-01
