,M2,S2,N2,K2,K1,O1,P1
2022-10-21 09:15:00,0.973512341747721,1.0,0.973512341747721,1.2302730022505677,1.0881253136211633,1.1422715657875897,1.0
2022-10-21 09:20:00,0.9735122597003564,1.0,0.9735122597003564,1.2302736818685054,1.0881255178288332,1.1422718993654102,1.0
2022-10-21 09:25:00,0.9735121776532674,1.0,0.9735121776532674,1.2302743614842429,1.0881257220356924,1.1422722329419281,1.0
2022-10-21 09:30:00,0.9735120956064546,1.0,0.9735120956064546,1.2302750410977792,1.0881259262417402,1.1422725665171434,1.0
2022-10-21 09:35:00,0.9735120135599179,1.0,0.9735120135599179,1.2302757207091155,1.0881261304469778,1.1422729000910563,1.0
2022-10-21 09:40:00,0.9735119315136573,1.0,0.9735119315136573,1.2302764003182518,1.0881263346514043,1.1422732336636672,1.0
2022-10-21 09:45:00,0.973511849467673,1.0,0.973511849467673,1.2302770799251856,1.0881265388550199,1.1422735672349749,1.0
2022-10-21 09:50:00,0.9735117674219649,1.0,0.9735117674219649,1.230277759529918,1.0881267430578239,1.1422739008049794,1.0
2022-10-21 09:55:00,0.9735116853765329,1.0,0.9735116853765329,1.2302784391324517,1.0881269472598176,1.1422742343736827,1.0
2022-10-21 10:00:00,0.9735116033313771,1.0,0.9735116033313771,1.2302791187327824,1.0881271514609998,1.142274567941082,1.0
2022-10-21 10:05:00,0.9735115212864975,1.0,0.9735115212864975,1.2302797983309124,1.088127355661371,1.142274901507179,1.0
2022-10-21 10:10:00,0.9735114392418941,1.0,0.9735114392418941,1.23028047792684,1.088127559860931,1.1422752350719727,1.0
2022-10-21 10:15:00,0.9735113571975668,1.0,0.9735113571975668,1.2302811575205685,1.0881277640596807,1.1422755686354644,1.0
2022-10-21 10:20:00,0.9735112751535157,1.0,0.9735112751535157,1.2302818371120967,1.0881279682576193,1.1422759021976543,1.0
2022-10-21 10:25:00,0.9735111931097407,1.0,0.9735111931097407,1.230282516701423,1.0881281724547467,1.1422762357585408,1.0
2022-10-21 10:30:00,0.9735111110662416,1.0,0.9735111110662416,1.2302831962885485,1.0881283766510632,1.1422765693181247,1.0
2022-10-21 10:35:00,0.9735110290230188,1.0,0.9735110290230188,1.2302838758734735,1.0881285808465688,1.1422769028764062,1.0
2022-10-21 10:40:00,0.9735109469800725,1.0,0.9735109469800725,1.2302845554561985,1.088128785041264,1.1422772364333855,1.0
2022-10-21 10:45:00,0.9735108649374015,1.0,0.9735108649374015,1.2302852350367222,1.088128989235148,1.1422775699890622,1.0
2022-10-21 10:50:00,0.9735107828950075,1.0,0.9735107828950075,1.2302859146150438,1.0881291934282207,1.1422779035434358,1.0
2022-10-21 10:55:00,0.9735107008528895,1.0,0.9735107008528895,1.2302865941911636,1.088129397620482,1.142278237096506,1.0
2022-10-21 11:00:00,0.9735106188110478,1.0,0.9735106188110478,1.2302872737650832,1.0881296018119326,1.1422785706482745,1.0
2022-10-21 11:05:00,0.9735105367694816,1.0,0.9735105367694816,1.2302879533368036,1.088129806002573,1.142278904198741,1.0
2022-10-21 11:10:00,0.9735104547281922,1.0,0.9735104547281922,1.230288632906321,1.0881300101924016,1.1422792377479036,1.0
2022-10-21 11:15:00,0.9735103726871789,1.0,0.9735103726871789,1.2302893124736374,1.0881302143814193,1.142279571295764,1.0
2022-10-21 11:20:00,0.9735102906464413,1.0,0.9735102906464413,1.2302899920387533,1.0881304185696263,1.1422799048423218,1.0
2022-10-21 11:25:00,0.9735102086059804,1.0,0.9735102086059804,1.2302906716016693,1.0881306227570224,1.1422802383875776,1.0
2022-10-21 11:30:00,0.973510126565795,1.0,0.973510126565795,1.230291351162384,1.0881308269436076,1.1422805719315305,1.0
2022-10-21 11:35:00,0.9735100445258867,1.0,0.9735100445258867,1.230292030720897,1.0881310311293817,1.142280905474181,1.0
2022-10-21 11:40:00,0.9735099624862542,1.0,0.9735099624862542,1.2302927102772077,1.0881312353143442,1.1422812390155277,1.0
2022-10-21 11:45:00,0.9735098804468975,1.0,0.9735098804468975,1.2302933898313182,1.0881314394984962,1.1422815725555722,1.0
2022-10-21 11:50:00,0.9735097984078174,1.0,0.9735097984078174,1.2302940693832267,1.088131643681837,1.1422819060943137,1.0
2022-10-21 11:55:00,0.9735097163690134,1.0,0.9735097163690134,1.230294748932937,1.0881318478643676,1.1422822396317542,1.0
2022-10-21 12:00:00,0.9735096343304857,1.0,0.9735096343304857,1.2302954284804435,1.0881320520460862,1.1422825731678905,1.0
2022-10-21 12:05:00,0.9735095522922338,1.0,0.9735095522922338,1.2302961080257495,1.0881322562269942,1.1422829067027245,1.0
2022-10-21 12:10:00,0.9735094702542579,1.0,0.9735094702542579,1.2302967875688544,1.0881324604070912,1.1422832402362557,1.0
2022-10-21 12:15:00,0.9735093882165587,1.0,0.9735093882165587,1.2302974671097593,1.0881326645863776,1.1422835737684849,1.0
2022-10-21 12:20:00,0.9735093061791357,1.0,0.9735093061791357,1.2302981466484622,1.0881328687648526,1.142283907299411,1.0
2022-10-21 12:25:00,0.9735092241419887,1.0,0.9735092241419887,1.230298826184964,1.0881330729425167,1.1422842408290348,1.0
2022-10-21 12:30:00,0.9735091421051179,1.0,0.9735091421051179,1.2302995057192636,1.0881332771193697,1.1422845743573549,1.0
2022-10-21 12:35:00,0.9735090600685228,1.0,0.9735090600685228,1.2303001852513649,1.0881334812954122,1.142284907884374,1.0
2022-10-21 12:40:00,0.9735089780322043,1.0,0.9735089780322043,1.2303008647812645,1.0881336854706436,1.1422852414100901,1.0
2022-10-21 12:45:00,0.9735088959961621,1.0,0.9735088959961621,1.2303015443089615,1.0881338896450636,1.1422855749345031,1.0
2022-10-21 12:50:00,0.9735088139603958,1.0,0.9735088139603958,1.2303022238344565,1.0881340938186725,1.142285908457613,1.0
2022-10-21 12:55:00,0.9735087319249061,1.0,0.9735087319249061,1.2303029033577535,1.0881342979914714,1.1422862419794217,1.0
2022-10-21 13:00:00,0.9735086498896921,1.0,0.9735086498896921,1.2303035828788464,1.0881345021634583,1.142286575499926,1.0
2022-10-21 13:05:00,0.9735085678547549,1.0,0.9735085678547549,1.2303042623977383,1.0881347063346343,1.142286909019128,1.0
2022-10-21 13:10:00,0.9735084858200936,1.0,0.9735084858200936,1.230304941914428,1.088134910504999,1.142287242537027,1.0
2022-10-21 13:15:00,0.9735084037857087,1.0,0.9735084037857087,1.2303056214289174,1.088135114674553,1.1422875760536237,1.0
2022-10-21 13:20:00,0.9735083217515991,1.0,0.9735083217515991,1.2303063009412079,1.0881353188432967,1.1422879095689187,1.0
2022-10-21 13:25:00,0.9735082397177661,1.0,0.9735082397177661,1.2303069804512972,1.0881355230112295,1.142288243082911,1.0
2022-10-21 13:30:00,0.97350815768421,1.0,0.97350815768421,1.2303076599591833,1.0881357271783507,1.1422885765956003,1.0
2022-10-21 13:35:00,0.9735080756509298,1.0,0.9735080756509298,1.2303083394648655,1.08813593134466,1.142288910106985,1.0
2022-10-21 13:40:00,0.9735079936179253,1.0,0.9735079936179253,1.2303090189683514,1.0881361355101598,1.1422892436170695,1.0
2022-10-21 13:45:00,0.973507911585197,1.0,0.973507911585197,1.2303096984696353,1.0881363396748485,1.142289577125851,1.0
2022-10-21 13:50:00,0.9735078295527452,1.0,0.9735078295527452,1.2303103779687166,1.0881365438387256,1.1422899106333293,1.0
2022-10-21 13:55:00,0.9735077475205697,1.0,0.9735077475205697,1.2303110574655964,1.0881367480017916,1.142290244139505,1.0
2022-10-21 14:00:00,0.97350766548867,1.0,0.97350766548867,1.2303117369602747,1.088136952164047,1.1422905776443775,1.0
2022-10-21 14:05:00,0.9735075834570468,1.0,0.9735075834570468,1.2303124164527532,1.0881371563254914,1.1422909111479485,1.0
2022-10-21 14:10:00,0.9735075014256998,1.0,0.9735075014256998,1.2303130959430293,1.0881373604861244,1.1422912446502158,1.0
2022-10-21 14:15:00,0.9735074193946287,1.0,0.9735074193946287,1.2303137754311044,1.0881375646459466,1.1422915781511809,1.0
2022-10-21 14:20:00,0.9735073373638342,1.0,0.9735073373638342,1.2303144549169778,1.0881377688049578,1.1422919116508428,1.0
2022-10-21 14:25:00,0.9735072553333157,1.0,0.9735072553333157,1.2303151344006513,1.0881379729631584,1.142292245149203,1.0
2022-10-21 14:30:00,0.9735071733030728,1.0,0.9735071733030728,1.230315813882124,1.088138177120548,1.1422925786462605,1.0
2022-10-21 14:35:00,0.9735070912731072,1.0,0.9735070912731072,1.2303164933613937,1.0881383812771264,1.142292912142015,1.0
2022-10-21 14:40:00,0.973507009243417,1.0,0.973507009243417,1.2303171728384612,1.088138585432893,1.1422932456364658,1.0
2022-10-21 14:45:00,0.9735069272140036,1.0,0.9735069272140036,1.2303178523133287,1.0881387895878496,1.1422935791296152,1.0
2022-10-21 14:50:00,0.9735068451848661,1.0,0.9735068451848661,1.2303185317859957,1.0881389937419952,1.1422939126214622,1.0
2022-10-21 14:55:00,0.9735067631560044,1.0,0.9735067631560044,1.230319211256461,1.0881391978953294,1.1422942461120058,1.0
2022-10-21 15:00:00,0.9735066811274194,1.0,0.9735066811274194,1.230319890724724,1.0881394020478528,1.1422945796012467,1.0
2022-10-21 15:05:00,0.9735065990991106,1.0,0.9735065990991106,1.2303205701907838,1.0881396061995645,1.142294913089184,1.0
2022-10-21 15:10:00,0.9735065170710778,1.0,0.9735065170710778,1.2303212496546447,1.0881398103504658,1.1422952465758194,1.0
2022-10-21 15:15:00,0.9735064350433213,1.0,0.9735064350433213,1.2303219291163032,1.088140014500556,1.142295580061152,1.0
2022-10-21 15:20:00,0.9735063530158411,1.0,0.9735063530158411,1.2303226085757606,1.088140218649835,1.142295913545182,1.0
2022-10-21 15:25:00,0.9735062709886374,1.0,0.9735062709886374,1.2303232880330162,1.0881404227983031,1.1422962470279092,1.0
2022-10-21 15:30:00,0.9735061889617095,1.0,0.9735061889617095,1.2303239674880704,1.0881406269459601,1.1422965805093337,1.0
2022-10-21 15:35:00,0.9735061069350576,1.0,0.9735061069350576,1.2303246469409252,1.0881408310928067,1.1422969139894565,1.0
2022-10-21 15:40:00,0.973506024908682,1.0,0.973506024908682,1.2303253263915763,1.0881410352388414,1.1422972474682753,1.0
2022-10-21 15:45:00,0.9735059428825825,1.0,0.9735059428825825,1.2303260058400283,1.0881412393840662,1.1422975809457925,1.0
2022-10-21 15:50:00,0.9735058608567598,1.0,0.9735058608567598,1.2303266852862769,1.088141443528479,1.1422979144220065,1.0
2022-10-21 15:55:00,0.973505778831213,1.0,0.973505778831213,1.2303273647303246,1.0881416476720813,1.1422982478969177,1.0
2022-10-21 16:00:00,0.9735056968059421,1.0,0.9735056968059421,1.230328044172172,1.0881418518148729,1.1422985813705269,1.0
2022-10-21 16:05:00,0.9735056147809484,1.0,0.9735056147809484,1.2303287236118143,1.0881420559568522,1.1422989148428315,1.0
2022-10-21 16:10:00,0.97350553275623,1.0,0.97350553275623,1.2303294030492566,1.088142260098021,1.1422992483138343,1.0
2022-10-21 16:15:00,0.9735054507317882,1.0,0.9735054507317882,1.2303300824844976,1.0881424642383788,1.1422995817835342,1.0
2022-10-21 16:20:00,0.9735053687076222,1.0,0.9735053687076222,1.2303307619175397,1.0881426683779265,1.1422999152519329,1.0
2022-10-21 16:25:00,0.9735052866837325,1.0,0.9735052866837325,1.2303314413483795,1.0881428725166626,1.1423002487190281,1.0
2022-10-21 16:30:00,0.9735052046601196,1.0,0.9735052046601196,1.2303321207770164,1.0881430766545874,1.1423005821848204,1.0
2022-10-21 16:35:00,0.9735051226367821,1.0,0.9735051226367821,1.2303328002034517,1.0881432807917015,1.1423009156493098,1.0
2022-10-21 16:40:00,0.9735050406137213,1.0,0.9735050406137213,1.2303334796276872,1.0881434849280047,1.1423012491124973,1.0
2022-10-21 16:45:00,0.9735049585909362,1.0,0.9735049585909362,1.230334159049721,1.088143689063497,1.1423015825743819,1.0
2022-10-21 16:50:00,0.9735048765684279,1.0,0.9735048765684279,1.2303348384695516,1.088143893198178,1.1423019160349628,1.0
2022-10-21 16:55:00,0.9735047945461961,1.0,0.9735047945461961,1.2303355178871804,1.0881440973320475,1.1423022494942414,1.0
2022-10-21 17:00:00,0.9735047125242403,1.0,0.9735047125242403,1.2303361973026046,1.0881443014651053,1.1423025829522155,1.0
2022-10-21 17:05:00,0.9735046305025604,1.0,0.9735046305025604,1.2303368767158325,1.0881445055973535,1.1423029164088894,1.0
2022-10-21 17:10:00,0.9735045484811568,1.0,0.9735045484811568,1.2303375561268588,1.0881447097287908,1.1423032498642607,1.0
2022-10-21 17:15:00,0.9735044664600296,1.0,0.9735044664600296,1.2303382355356818,1.0881449138594164,1.1423035833183282,1.0
2022-10-21 17:20:00,0.9735043844391787,1.0,0.9735043844391787,1.2303389149423027,1.088145117989231,1.142303916771093,1.0
2022-10-21 17:25:00,0.9735043024186035,1.0,0.9735043024186035,1.2303395943467248,1.0881453221182353,1.1423042502225564,1.0
